Sc_id	abspathanglesrate	blinkdurationmax	blinkdurationmean	blinkdurationmin	blinkdurationstd	blinkdurationtotal	blinknum	blinkrate	blinktimedistancemax	blinktimedistancemean	blinktimedistancemin	blinktimedistancestd	doubleclicrate	enddistance	endpupilsize	eyemovementvelocity	fixationrate	fixationsaccadetimeratio	keypressedrate	leftclicrate	length	longestsaccadedistance	longestsaccadeduration	maxdistance	maxpupilsize	maxpupilvelocity	maxsaccadespeed	meanabspathangles	meandistance	meanfixationduration	meanpathdistance	meanpupilsize	meanpupilvelocity	meanrelpathangles	meansaccadedistance	meansaccadeduration	meansaccadespeed	mindistance	minpupilsize	minpupilvelocity	minsaccadespeed	numdoubleclic	numevents	numfixations	numkeypressed	numleftclic	numrightclic	numsaccades	numsamples	numsegments	relpathanglesrate	rightclicrate	startdistance	startpupilsize	stddevabspathangles	stddevdistance	stddevfixationduration	stddevpathdistance	stddevpupilsize	stddevpupilvelocity	stddevrelpathangles	stddevsaccadedistance	stddevsaccadeduration	stddevsaccadespeed	sumabspathangles	sumfixationduration	sumpathdistance	sumrelpathangles	sumsaccadedistance	sumsaccadeduration	timetofirstdoubleclic	timetofirstkeypressed	timetofirstleftclic	timetofirstrightclic
CookieTheft	0.00577661357737	192	140.595238095	100	22.7038833294	5905	42	0.00059964021587	7282	1529.97560976	116	1688.91263077	0.0	-1	-1	0.485948433688	0.00348362411125	8.39056711314	2.85542959938e-05	0.0	75767	602.216448081	125.0	-1	-1	-1	10.3830422083	1.66504349048	-1	241.331967213	140.069136594	-1	-1	1.3941006839	160.299800305	42.2771084337	3.47426100832	-1	-1	-1	1.08495343217	0	2	244	2	0	0	166	9094	1	0.00481671519238	0.0	-1	-1	0.953404866233	-1	151.59598286	124.675857157	-1	-1	1.08250215194	121.896142332	16.9629280298	1.76039329714	404.605568186	58885	34036.8001924	337.372365505	26609.7668507	7018.0	-1	78952	-1	-1
HN-006_allsc	0.00347060570008	267	163.716763006	100	40.1067703926	28323	173	0.0010254160937	5899	963.294499424	8	970.615658632	0.0	-1	-1	0.375135544901	0.00265541277443	12.9417296331	3.55635639433e-05	0.0	198363	1652.99035922	133.0	-1	-1	-1	15.1925737848	1.31580410982	-1	253.332589286	142.224422587	-1	-1	1.5147244841	147.099946379	37.4434782609	3.49717158933	-1	-1	-1	1.03406384422	0	6	448	6	0	0	230	23810	3	0.00396834974378	0.0	-1	-1	1.00053127285	-1	188.817179219	211.111670744	-1	-1	1.09060258111	163.141775615	18.3446820367	1.83925981751	585.532828871	113493	63289.8680513	669.508221973	33832.9876672	8612.0	-1	373129	-1	-1
CookieTheft	0.00432981703328	266	165.038961039	100	41.0597900238	12708	77	0.000936659895143	3950	1043.35526316	8	957.626993548	0.0	-1	-1	0.266256925804	0.00278565085698	18.9589291147	2.43288284453e-05	0.0	93903	482.796041432	83.0	-1	-1	-1	8.32406967986	1.56114591603	-1	272.131004367	96.0008030685	-1	-1	1.23928578713	133.133783323	34.9680851064	3.39920007264	-1	-1	-1	1.17376740117	0	2	229	2	0	0	94	11271	1	0.00342206714365	0.0	-1	-1	0.898770975771	-1	212.074156075	116.578363063	-1	-1	0.975365166658	115.742787436	17.4352578931	1.74575074033	355.941268855	62318	21888.1830996	281.317873678	12514.5756323	3287.0	-1	373129	-1	-1
Memory	0.00311913669073	266	158.721311475	108	31.2863821002	9682	61	0.00126304455856	2988	785.416666667	9	692.75513055	0.0	-1	-1	0.312005087537	0.0021740930926	12.6400852878	4.14112970018e-05	0.0	58648	428.127984754	75.0	-1	-1	-1	15.1925737848	1.44847909246	-1	282.295238095	144.890362574	-1	-1	1.52542138738	130.101193773	34.4852941176	3.49421859051	-1	-1	-1	1.03406384422	0	2	105	2	0	0	68	7040	1	0.00325323842348	0.0	-1	-1	0.842267543379	-1	194.622214115	129.449672143	-1	-1	0.975312822302	104.990860209	17.1250821086	2.01889846241	150.641825615	29641	15068.5977077	157.1184029	8846.88117657	2345.0	-1	527059	-1	-1
HO-032_allsc	0.00418117253268	300	152.364705882	100	44.7551133176	12951	85	0.000323746624465	26998	2603.06401961	8	4022.90177153	0.0	-1	-1	0.479223750696	0.00335172975917	9.06421918175	2.28527029034e-05	0.0	278981	1818.32967398	233.0	-1	-1	-1	10.9100618271	1.25173435533	-1	203.096590909	143.467132234	-1	-1	1.60684686105	165.86933867	43.2122538293	3.33414581945	-1	-1	-1	1.14792712282	0	6	880	6	0	0	457	33488	3	0.0053489956487	0.0	-1	-1	1.10735306447	-1	124.581889082	202.038095967	-1	-1	1.06211608426	180.932488991	26.7400748671	1.74700174962	1097.77102963	178725	125820.674969	1404.38415656	75802.2877723	19748.0	-1	77073	-1	-1
Reading	0.00313365447788	266	153.88	100	47.5099287869	3847	25	0.000256586577443	13874	2492.875	8	4070.14702557	0.0	-1	-1	0.451826154106	0.0035922120842	9.27965856481	2.05269261954e-05	0.0	100531	1818.32967398	233.0	-1	-1	-1	9.37208926861	0.874846294395	-1	183.26	126.139764106	-1	-1	1.89874888819	156.166170378	42.4049079755	3.25809356736	-1	-1	-1	1.14792712282	0	2	350	2	0	0	163	12066	1	0.00678173322272	0.0	-1	-1	1.09374886337	-1	101.108942068	246.784483022	-1	-1	1.11488129239	199.786761489	26.3362956695	1.50946872302	305.321356744	64141	44022.777673	660.764613089	25455.0857716	6912.0	-1	181850	-1	-1
CookieTheft	0.00480244879878	300	169.947368421	100	57.0842201237	3229	19	0.000211812445653	26998	4282.66666667	33	6494.17345191	0.0	-1	-1	0.441877036809	0.00335555506009	8.79465578518	2.22960469109e-05	0.0	92332	776.797973478	117.0	-1	-1	-1	10.357306313	1.43596420716	-1	221.970099668	132.124179853	-1	-1	1.44437888602	163.674793289	43.4114285714	3.32327370787	-1	-1	-1	1.1601997579	0	2	301	2	0	0	175	11082	1	0.00481448894028	0.0	-1	-1	0.964124278935	-1	145.307957237	159.880424899	-1	-1	0.946293664047	151.889428184	25.4145375565	1.82226938165	430.789262148	66813	39637.2539558	431.869286921	28643.0888255	7597.0	-1	77073	-1	-1
Memory	0.00479553955044	258	143.292682927	100	33.9560332654	5875	41	0.000543651214596	9645	1891.9	108	1789.34921274	0.0	-1	-1	0.559041096586	0.00303649093031	9.11834319527	2.65195714437e-05	0.0	86118	877.252042385	200.0	-1	-1	-1	10.9100618271	1.58622987165	-1	208.6069869	184.915102369	-1	-1	1.3733491478	182.387505674	44.025210084	3.45430663137	-1	-1	-1	1.24093440716	0	2	229	2	0	0	119	10340	1	0.00413374160061	0.0	-1	-1	1.13935072117	-1	123.696725708	167.721913237	-1	-1	1.0234953446	193.074510144	29.2726696694	1.93567110895	361.660410736	47771	42160.6433401	311.750256551	21704.1131752	5239.0	-1	307625	-1	-1
HO-038_allsc	0.00344214187457	300	163.935483871	100	51.2821837054	5082	31	0.000123180602631	40375	6855.75591398	34	8765.43671404	0.0	-1	-1	0.390399392639	0.00238811426392	22.7570923811	2.38414069609e-05	0.0	268977	1664.02012724	159.0	-1	-1	-1	13.8115742786	1.44859490063	-1	373.196339434	164.29612433	-1	-1	1.3900948963	208.13880835	43.0958230958	4.1368685592	-1	-1	-1	1.11809724131	0	6	601	6	0	0	407	32287	3	0.00328656363192	0.0	-1	-1	1.04581841558	-1	437.719101007	203.52762315	-1	-1	1.12903938898	224.141142164	22.215650571	2.3315596865	866.259750579	224291	98249.0823496	827.1064633	84712.4949983	17540.0	-1	64965	-1	-1
Reading	0.0041657009751	275	144.5	100	65.7472432882	867	6	0.000137605210651	11815	5816.0	908	4489.35925272	0.0	-1	-1	0.812448213396	0.00392174850354	6.29	4.58684035502e-05	0.0	44612	1664.02012724	159.0	-1	-1	-1	13.8115742786	1.06845329187	-1	209.666666667	208.383408522	-1	-1	1.42293217873	244.818462245	45.6	4.54248189361	-1	-1	-1	1.29082290183	0	2	171	2	0	0	125	5355	1	0.0055151145152	0.0	-1	-1	1.37653554702	-1	103.125680033	291.338234053	-1	-1	1.40442288221	304.504887871	25.0225704567	2.52243318309	181.637059617	35853	35425.1794487	240.475538206	30602.3077806	5700.0	-1	213927	-1	-1
CookieTheft	0.00463373850746	217	170.666666667	116	43.7980212643	1024	6	5.25536704359e-05	40375	13449.6	34	17959.1015449	0.0	-1	-1	0.505785610896	0.00289045187398	9.73156750346	1.75178901453e-05	0.0	124642	963.452638343	117.0	-1	-1	-1	11.569513744	1.60799176796	-1	298.375757576	175.516831034	-1	-1	1.45956570347	222.238140056	44.9688888889	4.3881731946	-1	-1	-1	1.11809724131	0	2	330	2	0	0	225	14963	1	0.00419323591114	0.0	-1	-1	0.808438450866	-1	223.661431375	161.637174864	-1	-1	1.004163893	182.952736122	21.7935506333	2.25879086303	529.029291658	98464	57745.0374103	478.737550739	50003.5815127	10118.0	-1	64965	-1	-1
Memory	0.00165717054141	300	167.947368421	100	49.9148983373	3191	19	0.000202362313747	14249	5101.83333333	1200	3842.45416751	0.0	-1	-1	0.0540932090463	0.00106506480919	52.24970964	2.13012961839e-05	0.0	99723	300.945103486	58.0	-1	-1	-1	5.37792688139	1.57165049801	-1	899.74	51.3016716219	-1	-1	1.10095279954	72.045714123	30.2105263158	2.25537365102	-1	-1	-1	1.12889110927	0	2	100	2	0	0	57	11969	1	0.00114913436171	0.0	-1	-1	0.925459158322	-1	794.855664682	42.8661550514	-1	-1	0.942351680888	48.7661981966	9.73531282443	0.831087204431	155.593399303	89974	5078.86549057	107.893374355	4106.60570501	1722.0	-1	297820	-1	-1
HO-071_allsc	0.00436144759911	291	165.156028369	100	44.5145696354	23287	141	0.000618896082519	20602	1567.54611187	8	2759.77332807	0.0	-1	-1	0.448391989799	0.00293207505761	18.76096429	2.63360035115e-05	0.0	259905	1622.64060183	125.0	-1	-1	-1	46.93940131	1.49420571318	-1	261.208083832	153.61639861	-1	-1	1.41556681117	146.171821305	38.5351351351	3.34335932584	-1	-1	-1	0.970481156096	0	6	668	6	0	0	370	31196	3	0.00411326776691	0.0	-1	-1	1.09383325204	-1	172.089130337	196.451580464	-1	-1	1.07215421743	157.193063841	17.7887363683	2.87264374686	993.646799267	174487	102154.905076	937.105228997	54083.5738827	14258.0	-1	68400	-1	-1
Reading	0.00394923104687	267	157.625	100	47.7928614826	3783	24	0.000499614880197	7591	1536.39130435	8	2130.0308094	0.0	-1	-1	0.792631374955	0.0034764868747	8.24323614395	4.16345733497e-05	0.0	52403	1173.48503275	84.0	-1	-1	-1	46.93940131	1.1428265771	-1	187.916167665	229.371285293	-1	-1	1.64068728639	165.194119755	39.65625	4.01648008126	-1	-1	-1	0.970481156096	0	2	167	2	0	0	96	6290	1	0.00563551850145	0.0	-1	-1	1.30977990385	-1	94.1879953708	307.411184889	-1	-1	1.24972515669	154.519788526	16.0779863396	4.69949307086	189.709211798	31382	38075.6333587	270.713402254	15858.6354965	3807.0	-1	224201	-1	-1
CookieTheft	0.00449175253751	267	153.87037037	100	41.1577940514	8309	54	0.000399423055586	20602	2517.09433962	8	3983.35346384	0.0	-1	-1	0.346542614198	0.00281075483561	11.2911780243	1.47934465032e-05	0.0	142815	1622.64060183	125.0	-1	-1	-1	15.024450017	1.60227568419	-1	281.239473684	123.616962339	-1	-1	1.36515225463	145.211141683	39.4375	3.19317310838	-1	-1	-1	1.22169109539	0	2	380	2	0	0	240	17141	1	0.00381691299419	0.0	-1	-1	0.932129904752	-1	167.574007656	133.837438607	-1	-1	1.00809714831	160.663308155	18.0138327253	1.79311510607	607.262484308	106871	46850.8287264	516.027552249	34850.674004	9465.0	-1	68400	-1	-1
HO-072_allsc	0.00453567726171	300	203.705882353	134	52.5068622966	3463	17	0.000109654780948	19906	7098.84537815	408	7466.81140399	0.0	-1	-1	0.532255686437	0.0034186490531	11.8183480783	3.87016873936e-05	0.0	167683	1564.32245844	159.0	-1	-1	-1	15.9647537104	1.33429813518	-1	210.177358491	156.578109259	-1	-1	1.57812004264	196.562120116	43.8648648649	3.92367353452	-1	-1	-1	1.14496447797	0	6	530	6	0	0	259	20128	3	0.00533396268089	0.0	-1	-1	1.07096225876	-1	164.203625077	220.953046447	-1	-1	1.06693748779	200.975664193	25.4034324628	2.23436571446	703.175117238	111394	82516.6635797	826.934902343	50909.5891101	11361.0	-1	90918	-1	-1
Reading	0.00411644050209	175	150.333333333	134	21.7332310836	451	3	5.24558059835e-05	19906	10157.0	408	13787.1680196	0.0	-1	-1	0.702638779448	0.0040041265234	7.74194838968	3.49705373223e-05	0.0	57611	1564.32245844	159.0	-1	-1	-1	10.7055799128	1.03255854717	-1	169.004366812	176.248308927	-1	-1	1.6653479427	196.606415131	44.6339285714	3.96545683489	-1	-1	-1	1.19975879791	0	2	229	2	0	0	112	6915	1	0.00661002575568	0.0	-1	-1	1.1984852128	-1	93.2184520651	291.34528965	-1	-1	1.15930272938	203.852185698	24.7160434221	1.6809159828	235.423348755	38702	40184.6144354	378.033982993	22019.9184947	4999.0	-1	164165	-1	-1
CookieTheft	0.00563077675762	242	193.166666667	158	30.5183005206	1159	6	9.93821741507e-05	15881	8708.8	883	6454.07322549	0.0	-1	-1	0.511548239838	0.00356119457373	9.25709584533	3.31273913836e-05	0.0	61943	1054.28111013	125.0	-1	-1	-1	14.0570814684	1.58853684667	-1	209.339534884	144.316363943	-1	-1	1.57371120545	192.867986983	43.0265486726	3.73883150163	-1	-1	-1	1.14496447797	0	2	215	2	0	0	113	7435	1	0.00555215885845	0.0	-1	-1	0.88631616297	-1	163.567188943	152.677195432	-1	-1	0.978545945505	196.342574656	25.2046835844	2.19439418672	339.946885188	45008	30883.7018837	335.200486761	21794.0825291	4862.0	-1	90918	-1	-1
HO-075_allsc	0.00431107155719	300	174.297297297	100	65.6733773495	6449	37	0.00023585958068	11932	4103.77612613	250	3114.99969336	0.0	-1	-1	0.634657835687	0.00313629496472	9.0682002189	3.82474995697e-05	0.0	164967	1432.8475242	109.0	-1	-1	-1	16.5248950665	1.38300762452	-1	254.900406504	203.600569852	-1	-1	1.50196393389	207.53446084	43.492795389	4.14929409842	-1	-1	-1	1.03317198766	0	6	492	6	0	0	347	19801	3	0.00465315555814	0.0	-1	-1	1.12851441036	-1	153.702440328	224.70063459	-1	-1	1.12421384429	217.597908252	17.0763951595	2.63492848624	676.290728391	125411	99560.6786577	729.954471872	72014.4579114	15092.0	-1	72756	-1	-1
Reading	0.00357329155928	300	159.636363636	108	52.1100234643	1756	11	0.000249308734871	11399	3352.3	1075	3039.45894491	0.0	-1	-1	0.794426492413	0.00371696659263	6.94170056169	4.53288608857e-05	0.0	45803	1432.8475242	109.0	-1	-1	-1	16.5248950665	0.967243988825	-1	218.536585366	215.041016554	-1	-1	1.64525170222	227.915574245	45.2894736842	4.32006132022	-1	-1	-1	1.04426274578	0	2	164	2	0	0	114	5498	1	0.00604076822808	0.0	-1	-1	1.33153278573	-1	98.593693737	279.979384994	-1	-1	1.39632371803	273.775636266	17.3285399066	2.91442374953	157.660770179	35840	35051.6856983	266.53077576	25982.3754639	5163.0	-1	172544	-1	-1
CookieTheft	0.00540569364888	258	126.846153846	100	43.3644365693	1649	13	0.000155580554824	11932	6384.75	1075	3128.76516813	0.0	-1	-1	0.613682710096	0.00335096579621	8.52513101477	2.3935469973e-05	0.0	85483	841.955129777	92.0	-1	-1	-1	13.6324195212	1.61895680972	-1	255.632142857	183.792472725	-1	-1	1.50554347171	188.320115514	41.5643564356	4.04636155187	-1	-1	-1	1.03317198766	0	2	280	2	0	0	202	10260	1	0.00500898878786	0.0	-1	-1	0.946092085311	-1	135.023310223	166.04345475	-1	-1	0.943732936818	155.74672799	15.7191874017	2.36694438866	451.688949913	71577	51278.0998902	418.541085136	38040.6633339	8396.0	-1	72756	-1	-1
Memory	0.00229304998797	291	234.153846154	142	47.7281296404	3044	13	0.000445312232384	5857	2458.66666667	250	1592.45712563	0.0	-1	-1	0.453221425315	0.00164422978111	11.7377690802	6.8509574213e-05	0.0	33681	1313.88372971	100.0	-1	-1	-1	14.2813448881	1.42427677232	-1	374.875	281.508363175	-1	-1	0.97570893426	257.787713341	49.4516129032	4.19203316675	-1	-1	-1	1.25765756286	0	2	48	2	0	0	31	4043	1	0.00153744428377	0.0	-1	-1	0.951468581089	-1	292.482887297	289.666935753	-1	-1	0.898041262734	307.52333236	22.4185023432	3.21874614305	66.9410082989	17994	13230.8930692	44.882610976	7991.41911357	1533.0	-1	243043	-1	-1
HO-106_allsc	0.00333058562179	300	181.677083333	100	42.9071199567	17441	96	0.00053193847245	11848	1866.14042722	9	2107.87293568	0.0	-1	-1	0.466359089081	0.00273172569706	7.19199728159	3.32461545281e-05	0.0	210044	1444.39897414	150.0	-1	-1	-1	11.8558808319	1.22668867007	-1	216.555780933	171.764811275	-1	-1	1.80431913008	183.109940798	44.6759259259	3.52982007214	-1	-1	-1	0.988571875949	0	6	493	6	0	0	324	25214	3	0.00486891826072	0.0	-1	-1	1.0908092484	-1	149.834161144	224.238581258	-1	-1	1.14786760159	202.556994476	22.8256938099	1.81480460377	601.077448336	106762	84164.7575246	878.703416349	59327.6208185	14475.0	-1	85983	-1	-1
Reading	0.00252331724197	233	151.636363636	100	40.7854697834	1668	11	0.000206456456456	11848	4761.0	225	3329.19276168	0.0	-1	-1	0.627596453608	0.00382882882883	7.73967176005	3.75375375375e-05	0.0	54702	1444.39897414	142.0	-1	-1	-1	11.8558808319	0.662277550011	-1	201.117647059	164.720882011	-1	-1	2.14356855681	148.020836151	40.465648855	3.24478902677	-1	-1	-1	1.26766196055	0	2	204	2	0	0	131	6566	1	0.00812689280173	0.0	-1	-1	1.1061411677	-1	107.262377459	284.56716567	-1	-1	1.22399903201	197.768568237	19.6728229995	1.65021929199	134.442342652	41028	33438.3390482	433.000848476	19390.7295357	5301.0	-1	124128	-1	-1
CookieTheft	0.00592278288157	275	168.0	100	74.6759666827	840	5	0.000193065101552	3775	2452.0	17	1677.23363509	0.0	-1	-1	0.810018575444	0.00374546297011	6.15901745314	7.72260406209e-05	0.0	26755	737.006819099	100.0	-1	-1	-1	8.70679189845	1.59779407361	-1	196.453608247	218.519386113	-1	-1	1.63568741445	206.256620204	46.8787878788	3.80841455371	-1	-1	-1	1.13065746915	0	2	97	2	0	0	66	3212	1	0.00600008897878	0.0	-1	-1	0.796432497356	-1	128.31009156	207.547906396	-1	-1	0.978534566932	175.919716807	21.1336517297	1.91013791037	153.388231067	19056	20977.8610669	155.390304372	13612.9369335	3094.0	-1	85983	-1	-1
HR-014_allsc	0.00416489190577	300	207.480225989	100	44.299867945	36724	177	0.000819664539552	4441	1232.51075934	42	851.90466168	0.0	-1	-1	0.491994184803	0.00292671180224	11.501653693	2.77852386289e-05	0.0	262705	2491.6378076	416.0	-1	-1	-1	59.3247097047	1.42984910638	-1	150.492088608	168.906531407	-1	-1	1.48235883084	293.953083996	49.6913580247	5.56844561317	-1	-1	-1	1.06509966117	0	6	632	6	0	0	162	31532	3	0.00429724939152	0.0	-1	-1	0.996688776219	-1	90.0662369434	221.781758203	-1	-1	1.00293814629	386.236616142	46.4366641328	6.23609960745	899.375087916	95111	106242.208255	927.956628103	47620.3996074	8050.0	-1	69142	-1	-1
Reading	0.00242825058734	216	167.047619048	100	30.1006248946	3508	21	0.000421018865655	3383	2244.7	583	678.801970968	0.0	-1	-1	0.640719332615	0.00272659836805	9.64379256155	4.00970348243e-05	0.0	52569	1628.29377824	158.0	-1	-1	-1	14.0552568975	0.897175637379	-1	135.367647059	236.729182159	-1	-1	1.76833140041	328.724331849	56.1470588235	5.36405620036	-1	-1	-1	1.76842011439	0	2	136	2	0	0	34	6310	1	0.00475062466478	0.0	-1	-1	1.16549630672	-1	62.8080920504	328.646338658	-1	-1	1.24220430802	354.210369594	38.4834733147	3.18862510935	121.118711046	18410	31958.4395915	236.956407655	11176.6272829	1909.0	-1	161945	-1	-1
CookieTheft	0.00499113553327	266	178.224489796	108	32.4449953165	8733	49	0.00067839787343	3158	1345.66666667	242	725.405516329	0.0	-1	-1	0.420051022906	0.00312893713052	10.8093306288	2.76897091196e-05	0.0	80032	1158.51214324	142.0	-1	-1	-1	13.792801771	1.60224323748	-1	141.477876106	134.843845927	-1	-1	1.36431636584	264.12790238	47.7096774194	5.5018626495	-1	-1	-1	1.06509966117	0	2	226	2	0	0	62	9606	1	0.00423108261151	0.0	-1	-1	0.899456554712	-1	73.1345909761	158.6970085	-1	-1	0.871120711946	248.065284997	33.3409545315	3.568596957	360.504728433	31974	30339.8653335	305.606865947	16375.9299476	2958.0	-1	69142	-1	-1
HR-102_allsc	0.00456228467899	292	173.343891403	100	35.2815857362	38309	221	0.00116172102925	3975	875.359002705	117	678.822670258	0.0	-1	-1	0.796302659022	0.00336425999422	8.35120589712	3.15399374458e-05	0.0	235141	1371.03016093	175.0	-1	-1	-1	13.7103016093	1.36249015056	-1	231.1921875	237.809476199	-1	-1	1.58961244743	222.655404118	44.8469387755	4.25452462759	-1	-1	-1	1.19447039649	0	6	640	6	0	0	392	28224	3	0.00529773328605	0.0	-1	-1	1.00228580244	-1	95.4512334495	253.43882066	-1	-1	1.17290048532	230.351133005	20.0995486918	2.18277371994	867.906225907	147963	151484.636339	1007.81429167	87280.9184141	17580.0	-1	122144	-1	-1
Reading	0.0030826231881	217	158.166666667	100	30.4822352636	6643	42	0.000865212286014	2850	1117.51219512	392	583.739073643	0.0	-1	-1	0.713372565247	0.00376985353192	7.47035430224	4.12005850483e-05	0.0	54769	1371.03016093	125.0	-1	-1	-1	13.7103016093	0.822196579231	-1	225.825136612	190.270573817	-1	-1	1.95203159905	213.072383566	43.5590551181	4.02831419559	-1	-1	-1	1.31313967043	0	2	183	2	0	0	127	6574	1	0.00727844837418	0.0	-1	-1	1.24106315101	-1	84.0501029401	272.829999794	-1	-1	1.34361521704	286.485797361	20.1504868362	2.32682011399	149.63977742	41326	34629.2444348	353.317719428	27060.1927128	5532.0	-1	224019	-1	-1
CookieTheft	0.00546871028697	208	162.5	108	24.7568697012	12675	78	0.00106484641638	3975	931.597402597	125	729.613528912	0.0	-1	-1	0.57076624212	0.00350853242321	9.27372154892	2.73037542662e-05	0.0	85058	903.552033422	91.0	-1	-1	-1	9.92914322441	1.56477745516	-1	244.147859922	163.314950138	-1	-1	1.49740487937	182.444018978	41.509202454	3.89947258353	-1	-1	-1	1.21240568033	0	2	257	2	0	0	163	10209	1	0.00521280879507	0.0	-1	-1	0.90593974287	-1	100.882248449	157.574758202	-1	-1	1.00958397311	149.880437897	14.8425348481	1.93289907843	400.583028521	62746	41808.6272353	381.838244239	29738.3750933	6766.0	-1	122144	-1	-1
HS-085_2_allsc	0.0041683269256	217	144.041666667	100	32.4499335655	3457	24	0.000163339753493	12373	4261.1171875	1092	2792.03695163	0.0	-1	-1	0.607265241636	0.00332804747742	9.14193919949	4.08349383733e-05	0.0	150593	1428.14303932	133.0	-1	-1	-1	12.3115779252	1.26021559703	-1	240.537832311	183.595275204	-1	-1	1.79939109633	201.595892163	47.5714285714	3.54357845006	-1	-1	-1	1.18964789705	0	6	489	6	0	0	322	18076	3	0.00591498097451	0.0	-1	-1	1.07967402129	-1	183.054869216	236.110521964	-1	-1	1.15269198899	228.882641152	23.3071631484	2.08751498378	612.464780159	117623	89227.3037492	869.105899527	64913.8772766	15318.0	-1	74812	-1	-1
Reading	0.00283423251655	217	179.5	142	53.033008589	359	2	4.10306909568e-05	7307	7307.0	7307	0.0	0.0	-1	-1	0.742214418597	0.00395946167733	6.12180550946	4.10306909568e-05	0.0	49087	1428.14303932	133.0	-1	-1	-1	12.3115779252	0.71954078014	-1	191.139896373	188.429685521	-1	-1	2.18042965853	194.671137538	47.8253968254	3.31591358269	-1	-1	-1	1.29394263014	0	2	193	2	0	0	126	5892	1	0.00854386313762	0.0	-1	-1	1.15606338333	-1	104.882504271	307.516574226	-1	-1	1.21099357824	287.10174977	24.1955630197	2.23945612468	138.151829787	36890	36178.4996201	416.46206478	24528.5633298	6026.0	-1	168135	-1	-1
CookieTheft	0.0051908537899	192	138.117647059	100	28.6332026521	2348	17	0.000219760331967	12373	4196.5625	1442	2785.85249595	0.0	-1	-1	0.630900729188	0.00320591543105	7.92555055055	2.5854156702e-05	0.0	79908	927.926972768	109.0	-1	-1	-1	10.0923991711	1.62570395395	-1	255.407258065	197.589423918	-1	-1	1.6171510539	216.849513182	48.4363636364	3.85505806518	-1	-1	-1	1.22304456096	0	2	248	2	0	0	165	9591	1	0.00514263944129	0.0	-1	-1	0.869925573629	-1	192.06910728	173.625328206	-1	-1	1.05636892877	179.622853725	21.2623825929	1.92403781141	401.548876625	63341	48804.5877078	397.81915926	35780.169675	7992.0	-1	74812	-1	-1
Memory	0.00349289908537	200	150.0	125	35.3553390593	750	5	0.000240015360983	7325	3262.25	1092	2806.50605736	0.0	-1	-1	0.203735427293	0.00230414746544	13.3784615385	9.60061443932e-05	0.0	21598	745.422915163	125.0	-1	-1	-1	8.98099897787	1.54817178184	-1	362.333333333	90.3024770503	-1	-1	1.19184077147	148.553041027	41.935483871	2.81105060473	-1	-1	-1	1.18964789705	0	2	48	2	0	0	31	2593	1	0.00263175285559	0.0	-1	-1	0.819726320582	-1	287.712277475	154.490378483	-1	-1	0.888403921564	190.602135612	29.4040082119	2.04649022688	72.7640737464	17392	4244.21642136	54.8246754877	4605.14427184	1300.0	-1	233827	-1	-1
HS-085_allsc	0.0040236826311	233	161.818181818	109	29.0051495652	3560	22	0.000153532646624	12032	3990.53379953	58	3207.9386177	0.0	-1	-1	0.679517348415	0.0034614633057	6.88622231499	4.18725399883e-05	0.0	146261	1846.0827296	142.0	-1	-1	-1	13.4665763315	1.16949600725	-1	215.864919355	197.50385373	-1	-1	1.7623818916	234.785210963	49.5454545455	4.02171391661	-1	-1	-1	1.27075187722	0	6	496	6	0	0	330	17556	3	0.00602662484216	0.0	-1	-1	1.08032510932	-1	141.370620793	257.306823453	-1	-1	1.17602588304	264.915931517	23.6802290266	2.35432357861	576.561531575	107069	97369.399889	863.567126883	77479.1196178	16350.0	-1	84415	-1	-1
Reading	0.00264518763306	192	192.0	192	0	192	1	1.9220419774e-05	-1	-1.0	inf	0	0.0	-1	-1	0.777092446145	0.00401706773276	5.92967651195	3.84408395479e-05	0.0	52237	1846.0827296	142.0	-1	-1	-1	13.4665763315	0.661652991215	-1	181.550239234	194.377720135	-1	-1	2.10080474546	232.99650294	49.2230769231	3.80073169113	-1	-1	-1	1.44439415817	0	2	209	2	0	0	130	6270	1	0.00835831825768	0.0	-1	-1	1.13827956718	-1	93.9544110626	336.63754931	-1	-1	1.28969548541	349.940057609	25.6986910005	2.58622439283	137.623822173	37944	40430.565788	434.866582311	30289.5453822	6399.0	-1	169261	-1	-1
CookieTheft	0.00525837836642	233	160.785714286	117	30.9619582253	2251	14	0.000199478506191	12032	4930.07692308	58	3487.85603825	0.0	-1	-1	0.713936884092	0.0034196315347	6.72493010818	2.84969294559e-05	0.0	71926	1047.96128718	109.0	-1	-1	-1	12.4757296093	1.54413710833	-1	230.525	209.649507683	-1	-1	1.57612506236	240.350062538	50.472392638	4.25220382776	-1	-1	-1	1.27075187722	0	2	240	2	0	0	163	8633	1	0.00534485224118	0.0	-1	-1	0.890086975512	-1	135.178138319	181.358054535	-1	-1	1.01948562853	186.749916634	20.825054024	2.15355231665	369.04876889	55326	50106.2323362	375.117764843	39177.0601936	8227.0	-1	84415	-1	-1
